gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
DBH-AS1,42.816157090508376,0.5219789660903349,0.5179471168958565,1.0077842873586051,0.31355803065844623,0.48599583589743084
AC098614.2,80.43433325732762,0.36681399100959255,0.364017819746408,1.0076814131383252,0.3136074307846193,0.4860329042681829
ORMDL3,3818.8098951886145,-0.2035119113922841,0.20197292858550606,-1.007619747941252,0.3136370448226294,0.4860393043680172
PHC2,5806.475668827879,0.22241739222079385,0.22077947706730744,1.007418783553813,0.3137335685470837,0.48611369991325826
DPYD,3274.351252044624,-0.30122549691327644,0.2990087468969854,-1.0074136627750716,0.31373602832593833,0.48611369991325826
GTF2H2,123.49490604974207,0.42025041197997237,0.4172667193964814,1.0071505644826082,0.3138624253221317,0.48627003864692897
EIF3F,5804.1559340913645,0.1624547384430927,0.16138868517935548,1.006605501882319,0.31412438945885507,0.4866363703809019
LINC01315,45.75154569086147,-0.37543215265397595,0.373072195951239,-1.0063257372925356,0.3142589037738353,0.4867656795886126
RASL10B,62.58178595999277,0.445779601457719,0.44297637884093083,1.0063281537135749,0.3142577417662074,0.4867656795886126
RAB40B,684.5415553765433,0.4101415089238973,0.4078031627976151,1.0057340068434992,0.3145435399541308,0.48716699642725214
TMEM192,1371.6866208520003,-0.1861386997267622,0.1851034902507381,-1.0055925983600948,0.3146115858254324,0.48719546273242675
AC005076.5,18.419650743152754,-0.4752305713592342,0.4725889692532508,-1.0055896397881599,0.3146130095958771,0.48719546273242675
CYB561,4848.5219039161275,0.27062709534844437,0.26918998127027943,1.0053386610875463,0.3147338049283028,0.48722271118450616
RSPH14,110.03738122459016,-0.8699180352656786,0.8653104506972434,-1.0053247762866178,0.31474048853320874,0.48722271118450616
PPP2CA,5286.0424644650375,0.1966068202462002,0.1955840416048029,1.0052293563064,0.31478642253626443,0.48722271118450616
PCNXL4,1647.6786480220549,-0.19808904229431504,0.19704776535637236,-1.0052843884631701,0.31475993019610704,0.48722271118450616
FAM186B,15.784542941349441,0.42890581684549184,0.42664032930066903,1.0053100642138926,0.31474757045648616,0.48722271118450616
CDH8,18.609993389658335,0.724064809486446,0.7201110491924123,1.0054904869165218,0.31466072794754874,0.48722271118450616
RNF5P1,88.5981908800882,-0.542733816991776,0.5399361038272276,-1.0051815634196666,0.314809431099343,0.48722271118450616
TMEM68,991.0182227702517,0.31685644318094647,0.31528798414261916,1.0049746870074752,0.3149090387724543,0.4873373245267972
MKRN1,5074.193277315428,0.28520961712797593,0.28392605289402095,1.0045207694780798,0.3151276653560965,0.4876360919814582
DIRAS2,34.23060968537407,1.018379384479324,1.0140925451834804,1.0042272663537508,0.31526908240915535,0.4876570916226611
LRRC73,80.31519422453448,-0.642352527034279,0.6396113438865308,-1.0042857012683541,0.3152409237006161,0.4876570916226611
CWC25,903.421513090556,-0.1566386737381355,0.15597212292938167,-1.0042735252699972,0.31524679095356417,0.4876570916226611
CTB-58E17.1,105.35414212854326,0.3640430713463334,0.36247058088770195,1.0043382567897796,0.315215599574735,0.4876570916226611
RP11-437B10.1,17.048962258046156,0.5174642782128629,0.5152441695263539,1.0043088477615378,0.31522977028899307,0.4876570916226611
TMEM173,5382.081061842286,-0.37441859927629173,0.37292728948114656,-1.0039989291135547,0.3153791297616787,0.48778775142443725
HNRNPH3,4350.208492429945,0.24776598735241365,0.24681711093261796,1.0038444515301645,0.31545359469059153,0.4878633601961533
LDHD,440.041469658926,-0.3990703261140584,0.3976069267030666,-1.0036805179002444,0.31553263047639923,0.4878669094808177
USP30-AS1,78.50686613140515,-0.5287842506413863,0.5268428000203925,-1.0036850662492087,0.315530437448095,0.4878669094808177
RP11-832A4.7,55.1439427590662,-0.48526896073628506,0.48343933014552654,-1.0037846126218315,0.3154824427559004,0.4878669094808177
DTWD2,365.0292111630045,-0.260660854505673,0.25974494096090317,-1.0035262035956563,0.3156070404700381,0.48794240238688125
GABARAPL1,4566.2778415304565,-0.397686643493116,0.3963328412191719,-1.0034158215851596,0.3156602734848462,0.4879463797380645
SUCLG1,2582.500416234893,0.2791765557488212,0.2782264770659793,1.0034147673250258,0.3156607819425461,0.4879463797380645
ATP9B,1008.539619714676,-0.3029123407173011,0.3020162990284571,-1.002966865337157,0.3158768486458975,0.48820123641609053
SIVA1,1543.6010754542485,-0.2621246029414662,0.2613409113090912,-1.0029987330665122,0.3158614725317122,0.48820123641609053
CDC42BPA,3643.3562325869993,0.30420041335565157,0.30334798319008244,1.0028100736210763,0.31595250748546766,0.4882786016338092
PRDM8,130.50965404837524,0.35586846709992465,0.3549320919177091,1.0026381812282916,0.31603546673080596,0.4883672355768863
MRPL33,1474.5313878956235,0.35682591983998974,0.35597806218121397,1.002381769408993,0.3161592435802544,0.48851892518533674
CCL3,255.75809872197885,0.665455366595412,0.6639455374487854,1.002274025596178,0.3162112638968463,0.48855972335066855
PLOD3,2682.9200437820973,0.233363418069029,0.2328809053435931,1.0020719291035218,0.3163088542432626,0.4886709168187529
CEPT1,1080.0365494183545,-0.18307745341593912,0.18271520104229624,-1.001982606655475,0.3163519934459481,0.48869797659169956
LYST,1467.7398713481923,-0.34123976017707625,0.3406035261631429,-1.0018679607375192,0.316407368539322,0.4887043515372489
STT3B,7429.996293459802,0.12425165623206573,0.1240165250633439,1.0018959664335194,0.31639384092866124,0.4887043515372489
PGP,569.3610124546158,0.27209583181012037,0.2717408364829386,1.001306374602273,0.3166787119955574,0.48908384445536246
MYO9B,3695.133376602409,-0.26713244045376827,0.26684821341647974,-1.0010651262515478,0.31679532363559804,0.48911323287070463
TPP2,1877.5681804672574,0.22726278997285101,0.22699610422149968,1.001174847261216,0.3167422845608309,0.48911323287070463
MRPL48,806.5109246713397,0.31600942411464333,0.3156728997649505,1.0010660539753125,0.3167948751500264,0.48911323287070463
TMEM26,79.0470146274993,0.46027834431699394,0.45979336154865275,1.00105478418981,0.31680032328291813,0.48911323287070463
LYRM4,977.2338358505483,0.3483554459134798,0.3480592533725788,1.0008509830956396,0.316898857098961,0.48922575704965066
CFAP221,937.6932564597907,-0.5571213858056594,0.5569317956953446,-1.0003404189018839,0.3171457930870403,0.48956734647964645
KCTD18,834.7242635392839,-0.15930186013198608,0.15925983729887025,-1.0002638633432543,0.3171828303011682,0.4895848931291582
GUK1,6834.637545815179,0.4090558221752915,0.4090943004544861,0.9999059427639255,0.3173560281986903,0.4897969600876394
LRRC37A3,125.66279949515543,0.34540732470265834,0.34545091915704534,0.9998738042020748,0.31737158309370006,0.4897969600876394
MYO3A,33.717225077013076,0.7222387204852384,0.7225413736872097,0.9995811268212548,0.3175132604109086,0.489975961045137
PI4KA,3162.219236524516,-0.2735393333012548,0.27368702044063964,-0.9994603794540674,0.31757172307137604,0.49002652932178675
RAPGEF6,240.6073499655253,-0.21326508119351334,0.21355754045727776,-0.9986305364674167,0.3179737018283804,0.4905674196142106
RP11-158K1.3,89.00543141156474,-0.2816410425539883,0.28202116278515194,-0.9986521570671871,0.31796322450827663,0.4905674196142106
UFL1,1845.5602016134994,0.16275691873458795,0.16301307438169318,0.9984286190044765,0.3180715617419973,0.49061652664187866
APOB,20.020384364817946,-0.6685090841884263,0.6695671234330394,-0.9984198160160728,0.3180758285859955,0.49061652664187866
GLRX5,1204.4973539597563,0.17606047948460318,0.1763416334509747,0.9984056291139569,0.31808270511361314,0.49061652664187866
WDR31,329.5202400825546,0.3372810975576578,0.3379627369257023,0.9979830931236826,0.31828755701448685,0.49089279373930883
AC107983.4,28.03826509156276,-0.38495770978423466,0.38578759712908894,-0.9978488490790527,0.31835265866333146,0.49095349769766783
POFUT2,1048.828802703534,0.2562685437650369,0.25687564567818505,0.9976365921668232,0.31845561044816106,0.4910725584142406
ATG5,1784.315762933695,0.2749236463685109,0.2756642925402241,0.9973132313768743,0.31861249328178926,0.49123504218838193
ABHD10,1037.9147297618833,0.27830483761467595,0.2790453564719209,0.9973462419636447,0.31859647543272823,0.49123504218838193
CRYL1,1211.5093354227772,-0.3446887510420139,0.34567438284578994,-0.9971486698098316,0.3186923519664441,0.4913184493334428
RP11-216B9.6,33.01698225160994,-0.3711325970414155,0.37225670339706624,-0.996980292509463,0.31877407592051415,0.491365002501903
RP5-1039K5.12,76.25037350129944,-0.41930416547035687,0.4205560044182537,-0.9970233715967782,0.3187531656596894,0.491365002501903
RP11-447D11.3,55.397891161343374,-0.29779267206112675,0.2987336921306891,-0.9968499700758537,0.3188373389050773,0.4914228000321347
CDKN2B-AS1,33.74915571037024,0.5404443870444048,0.5423329821760737,0.9965176465497432,0.31899869735884634,0.4916317701840741
CTD-2589H19.6,19.540026742724464,0.5151828079659565,0.5170353302087827,0.9964170296794261,0.3190475620469025,0.49166734836445736
PDXDC2P,66.15129932368576,0.4114525571344553,0.4129868275110172,0.9962849411304263,0.31911171842608205,0.49172623943194477
MTND5P11,27.988501306918156,-0.6177490101623178,0.620085373866794,-0.9962321902709834,0.31913734226555224,0.49172623943194477
RP11-556K13.1,86.62100466291251,0.6142245172963315,0.616913113447303,0.9956418560533628,0.3194241901962802,0.4921284558868613
RP11-73E17.2,150.35002586372985,-0.29700750115590047,0.29841966698896505,-0.9952678526609414,0.3196060085862886,0.4923688041807509
KRT87P,54.59881692198776,-0.508058270709978,0.5105212524049952,-0.9951755550167315,0.3196508886708533,0.4923789887805598
CTC-497E21.3,18.00512157122373,0.5520216771062371,0.554713105287799,0.9951480717583451,0.3196642533075132,0.4923789887805598
AGAP10,76.01690110313274,0.3137066676160408,0.3153020181262506,0.9949402464351783,0.3197653270265923,0.4924948976056827
EIF2B3,850.8307280748517,0.2901270807040667,0.29164064071572554,0.9948101882921928,0.31982859010645576,0.4925525573732497
RP11-468E2.4,18.078129205276902,0.5806689715603107,0.5842168554104901,0.9939271114530126,0.32025835416561726,0.4931745927046146
SCART1,44.62713546478095,0.40782582117245786,0.4103581219571984,0.9938290467539359,0.32030610226605793,0.49320619206393973
RP11-274B21.10,16.272988223682596,-0.4098450128836123,0.4124107238454199,-0.9937787481909194,0.32033059464639374,0.49320619206393973
RTEL1-TNFRSF6B,58.10794141988329,0.438938255762745,0.44182337352498,0.9934699748018833,0.3204809755752204,0.49335807298172596
LURAP1L,997.2220425432466,-0.2776137062125348,0.27943340639870234,-0.9934878931992435,0.32047224757370874,0.49335807298172596
DBH,25.685097218379628,-0.5211939592716494,0.5247900194239667,-0.9931476209165246,0.32063801979624396,0.4934803351802748
CSNK1D,6565.909594337214,0.2321867729335167,0.23377147323221983,0.9932211562138339,0.32060219047601735,0.4934803351802748
CTC-308K20.3,18.478582024215424,-0.49649819692862873,0.49991237805643285,-0.9931704409059087,0.3206269007101878,0.4934803351802748
RP1-43E13.2,16.23850497659019,0.3988940079915975,0.40176770807231105,0.9928473592501956,0.32078434637364445,0.49366570273849325
PCBP4,766.3046422430144,-0.19781378981212222,0.19928370530712358,-0.9926240055967646,0.32089322165123957,0.4936739149255821
ARFGEF2,2596.6238638493896,0.22465951184478994,0.22632233352572761,0.9926528608333359,0.32087915460937916,0.4936739149255821
CADM2,70.49177648911447,-0.7882723111713351,0.794004176708857,-0.9927810637454321,0.3208166600549867,0.4936739149255821
ADAT3,60.38382637820146,0.327789115886326,0.33020379508633957,0.9926873063364332,0.320862362818066,0.4936739149255821
HDDC2,1759.8804584603354,0.3096855005163204,0.31201251730980384,0.9925419120567752,0.3209332447801983,0.4936796885082054
ZSWIM6,916.4648061960276,-0.24063602847692514,0.24245196428641014,-0.9925101212735904,0.32094874464205325,0.4936796885082054
PBDC1,917.720615161249,0.2083418923746759,0.20996075334088066,0.9922896972865378,0.32105622764929337,0.49374483641891515
ARHGEF9,920.367266652706,-0.17369087256631424,0.17504911258439937,-0.9922408060341908,0.32108007115718307,0.49374483641891515
ZNF710,1203.112780279128,0.343588500484431,0.34627552775678005,0.992240204528007,0.32108036450965255,0.49374483641891515
RP11-248J18.2,31.79582977952174,-0.3039506416013041,0.3063367263128141,-0.9922109087596847,0.3210946521656777,0.49374483641891515
TSPYL4,1134.0577971966386,-0.3021220617688571,0.30460465687797245,-0.9918497795320643,0.32127081035792693,0.4939758864194117
RGS12,1383.6796337702867,-0.3528518143608447,0.35606211055547826,-0.9909838870818765,0.3216934482171187,0.49458584799652466
IFRD1,1364.494440449377,0.48919706027212645,0.4940699457854275,0.9901372557572702,0.3221070356143632,0.49506208262044765
CD22,363.4058471544,-0.4399895480649542,0.44436836329247,-0.9901459789012168,0.3221027725077199,0.49506208262044765
COL26A1,32.4331691728951,-0.4231632869998397,0.42736993234641985,-0.9901568991447665,0.3220974357036534,0.49506208262044765
AP2M1,10811.720123614057,0.2242132900388148,0.22643310695972912,0.9901965885169384,0.3220780396989116,0.49506208262044765
HSP90AA1,40671.138281264575,0.2437644084063297,0.24624146773984618,0.9899405272545992,0.32220318900766365,0.4950953396395951
AP4E1,599.4284333216023,-0.22229951452846866,0.22456305028207635,-0.9899202662647999,0.3222130928708773,0.4950953396395951
C14orf159,1782.1620207160142,-0.3709874316216837,0.3747800019737845,-0.9898805423658488,0.322232511060523,0.4950953396395951
AC108488.4,65.21415910883597,-0.3570435516032477,0.36069244280560037,-0.9898836494217338,0.3222309922143003,0.4950953396395951
TPT1P9,43.614108650701574,-0.5854247600588437,0.5917067423820205,-0.9893832841960064,0.32247564982629195,0.49542899899202836
FKBP1A,8564.943876353349,-0.215441966150048,0.21783922166825936,-0.9889952989188417,0.3226654417461522,0.49568065283790697
MRPL57,1495.3512386313307,0.34350761862983054,0.34736816337438936,0.9888863023396938,0.32271877303499025,0.4957226513630263
MRVI1,1000.8017925400441,-0.33137538980411335,0.3351846493446905,-0.9886353401087296,0.32284158901284404,0.49573791628392067
GEMIN5,1126.550087087375,0.29595679974737354,0.29936948294132154,0.9886004306103007,0.3228586754489607,0.49573791628392067
PARL,1685.8301230347456,0.26047490633745274,0.2634656874419988,0.9886483088800532,0.32283524160459115,0.49573791628392067
AC109826.1,31.144689918080623,0.38577603687509493,0.3901987006727403,0.9886656111616459,0.3228267733388733,0.49573791628392067
RP11-967K21.1,79.44477492766983,-0.25883464252642774,0.26177004701775963,-0.988786324009283,0.3227676968105866,0.49573791628392067
SRRD,598.5737000793755,0.17743362467368798,0.1795194511736426,0.9883810557222734,0.3229660618717068,0.4958229680445297
GDF11,469.5007265142552,0.3359972241450096,0.33993575321559305,0.988413901646628,0.3229499819478527,0.4958229680445297
ODF2,1569.3740995025623,0.2978062532574102,0.3014488745372218,0.9879162883410871,0.3231936475494661,0.49613242482802783
USP1,1959.1265140003818,0.21779269161648582,0.22053630768787277,0.9875593452155279,0.3233685051806634,0.4963608958394859
UBXN8,428.4500089796258,0.3325251083420227,0.3367621343199364,0.9874183420696331,0.32343759612983625,0.4964269944783709
YPEL3,2161.0990716275164,0.226471312515255,0.22949295216888418,0.9868334098059555,0.3237243132115215,0.49682707826266503
FAM129C,35.23601491182595,0.5908003137914616,0.5987725631003425,0.9866856803397904,0.32379675216000176,0.49686230709122914
GNG12-AS1,36.4964522106438,-0.46497437298927785,0.4712512803923608,-0.9866803387826196,0.3237993715833099,0.49686230709122914
RAI1,2107.152151275664,0.3187623881842334,0.32310788802015467,0.9865509323757203,0.3238628348546429,0.49691970927978674
KCTD15,718.7272955264283,-0.39867016683906736,0.4041788441913502,-0.9863706934901451,0.3239512408062008,0.49701537001495144
CTB-79E8.3,19.739114486743084,-0.4839261944522126,0.49074580901999143,-0.9861035704382326,0.3240822917626191,0.4971764372986383
UBE2D2,3138.4374365993945,0.1815265764390614,0.18420302909133932,0.9854700942461116,0.32439321411960953,0.49759320806242324
PEA15,8699.655335853859,-0.24122862782266613,0.24480507691478473,-0.985390625320391,0.3244322327105827,0.49759320806242324
GPRC5B,832.3554139759049,0.4948022744716563,0.5021127321484452,0.9854406048508094,0.3244076928143666,0.49759320806242324
ABCC4,2234.8159170669983,0.3602153626521835,0.3656866184873615,0.9850384029423623,0.32460520779435076,0.4977939376109756
ABI1,3106.407576700286,0.17440873645030178,0.17706150108288668,0.9850178349536126,0.32461531051110026,0.4977939376109756
SPPL2B,1002.7511775051488,0.2791211976651762,0.2834598660980287,0.9846938880887213,0.3247744558106115,0.49799794349734544
PHTF2,1079.2977395381804,0.33932746894083327,0.344703845536524,0.9844029108891358,0.3249174473958354,0.49813710263130007
TFEC,588.0193944795877,-0.4767315308940274,0.4842837308269449,-0.9844054229944466,0.3249162127254547,0.49813710263130007
GCA,1603.0670933301724,-0.24413943748175856,0.24805566409788837,-0.984212307223977,0.3250111357725149,0.4982006414927989
RP4-694B14.8,17.516428046986416,0.40298986205304493,0.4094539099164528,0.984213002472667,0.32501079400149463,0.4982006414927989
HAS2-AS1,18.04893763007516,-0.525750682395658,0.5342474941302384,-0.9840957387204721,0.3250684419363932,0.49824843885002745
PRDX6,9686.493085659244,0.18975280708199255,0.19287133170106047,0.9838310619231817,0.32519858392955087,0.4983989054691945
RP11-299H21.1,47.04048847921961,0.516932882856772,0.5254505403293069,0.9837898016677329,0.32521887471498145,0.4983989054691945
KIAA0319L,5005.423050234373,-0.2551780597209463,0.2594180651382717,-0.9836557048751966,0.32528482592926866,0.4984599228766681
BCDIN3D-AS1,29.57675988903391,0.36376847182094096,0.36988020391606563,0.9834764552673612,0.32537299769735484,0.4985549780737488
BCL9L,2923.005080519455,0.3654556203191611,0.37161642947774576,0.9834215910011224,0.3253999881960856,0.4985562801153394
NCOA5,1614.6554866410415,0.19247697810265257,0.19578453043322105,0.9831061610268712,0.3255551923586392,0.49867389194955963
SLC44A5,291.26617463712626,0.6891459696747748,0.7009355934209286,0.9831801611206327,0.3255187770311815,0.49867389194955963
CTD-2081C10.7,17.190669357137548,-0.4602568021728157,0.4681411324272886,-0.9831582193737324,0.32552957425332824,0.49867389194955963
HMGB1P1,20.337408795470502,0.5002578610971143,0.5089253223652452,0.9829690901842953,0.32562265169903815,0.498737167780602
ZNHIT2,395.6019277091842,0.2687634930659868,0.2734995805535753,0.9826833829945828,0.3257632915558401,0.49891251076471393
B9D2,323.018462672725,-0.3527349919391703,0.35906153584782957,-0.982380335187614,0.32591251052099596,0.49910096359855755
DDIAS,204.23024889846835,0.35565341906791464,0.36216500995303696,0.9820203755024078,0.3260898102913404,0.4992922978385071
KLHL32,153.59861968809017,-0.7407299210882158,0.7542656977550136,-0.9820543653157163,0.3260730657750326,0.4992922978385071
LINC00662,282.9280870249269,0.3352656446002482,0.34148140456339987,0.9817976619514647,0.3261995402479512,0.49942021607200177
LTB4R,217.84305066451472,0.26843665593474425,0.2734578653241092,0.9816380875225011,0.3262781766016044,0.49950051245350774
ERO1LB,592.0190703456757,0.35169666274355027,0.35830677260989124,0.981551814334423,0.32632069611845615,0.49952550897914727
TRIM3,493.1834263957106,-0.2882712613327702,0.29379408830310877,-0.9812017083044889,0.32649328192199323,0.49974958850852763
TRPM7,1660.6742698750047,-0.1788604048569789,0.18232332291462733,-0.9810067192595545,0.326589428058117,0.49985663846596645
LINC00475,21.329528423147977,-0.4950735509287968,0.5047998040870578,-0.9807324545700821,0.32672469494057604,0.5000235421205799
EMC4,2862.197281875915,0.29346735147937886,0.2994676592311788,0.9799634198657562,0.32710417562763194,0.5002862407107588
SETD7,3934.6779394607843,-0.21483884595428773,0.21916875180362805,-0.9802439635499688,0.3269657080123292,0.5002862407107588
KALRN,610.2988258650349,-0.3425550014347075,0.3495051650482567,-0.9801142749561669,0.3270297135265241,0.5002862407107588
FAM120AOS,1898.2772672494739,0.19070933835544282,0.19460322783292788,0.9799906223506833,0.3270907476623562,0.5002862407107588
RPL18AP3,342.06727383503215,-0.4851230629412687,0.49486901705072983,-0.9803059925482018,0.32693509757254496,0.5002862407107588
ZSWIM8,2306.47133293237,-0.2418533225386811,0.24678514368628607,-0.9800157291726025,0.3270783544970717,0.5002862407107588
EPHA1-AS1,25.763628386631627,-0.49191614510766385,0.5019760864377342,-0.9799593215655739,0.3271061987029762,0.5002862407107588
CTD-2341M24.1,26.302580959779643,0.5095810997459563,0.519897837641329,0.980156220802576,0.32700901100490076,0.5002862407107588
CMA1,30.797957247844412,-0.9800302695892091,1.0003216043596066,-0.9797151889132818,0.32722672643387307,0.5003903244505153
ZMAT2,3187.0955871158553,0.13751594698736178,0.1403606880950832,0.9797326363504691,0.3272181117175027,0.5003903244505153
ZNF516,1015.439415177383,-0.2695478104650611,0.27527668413850875,-0.9791886708771707,0.32748676532289883,0.5007274681689206
CLSTN1,8363.927485552533,0.3021180637966357,0.3085474297091484,0.9791624713303452,0.32749970836509623,0.5007274681689206
PTGER1,32.219181061232106,0.45693921770450313,0.4666902860833938,0.9791059109870819,0.3275276513129764,0.500730049366019
BIRC7,41.58744146050723,-0.6697824875682487,0.6841422776754328,-0.9790105207998904,0.3275747811774724,0.500761961094642
PHF5A,849.0724761949582,-0.24756910149923572,0.25293406889594877,-0.9787890677593137,0.32768421246096274,0.5008890999483435
SNX27,2467.8024086135674,0.2718338452409948,0.2778339309339955,0.9784040571544657,0.3278745223826516,0.5010502325050954
ARHGAP26,1499.0276345819912,0.4164813312571302,0.4257232785212758,0.9782911864809298,0.3279303277076036,0.5010502325050954
SERPINF2,651.6264183461051,-0.4387554884393351,0.4485271015794043,-0.9782139961985346,0.32796849554295865,0.5010502325050954
CES3,193.13022672705677,0.5748057817229713,0.5876031595932188,0.9782210533396266,0.3279650059192536,0.5010502325050954
UBXN2A,920.184913192496,0.1834004523745923,0.18742631815959696,0.9785202749297109,0.32781706862864846,0.5010502325050954
FLII,7431.5068869033785,0.21499430756940996,0.21977633729453802,0.9782413803779098,0.3279549547152822,0.5010502325050954
ACTL10,56.4343097401191,0.40195540891261344,0.410911713969079,0.9782038215217698,0.3279735267718965,0.5010502325050954
APEH,3359.9520935017676,0.20801944926845162,0.21268569555709152,0.9780603661359664,0.3280444686935466,0.5011184707187281
SH3BP4,3158.726436668918,0.2757510751840544,0.2820673390487124,0.977607248375654,0.32826861101593807,0.5013002601726296
ACSS2,3476.7828494791715,-0.34573586481055674,0.3536376197596618,-0.9776557851665351,0.3282445967266231,0.5013002601726296
DYRK1A,2845.4943944878587,-0.1832383540122889,0.18741544279875372,-0.9777121419447268,0.32821671481355025,0.5013002601726296
P2RY8,157.3821056404,0.3389280616483705,0.3466858358437812,0.9776230425551439,0.32826079648886713,0.5013002601726296
PRIMA1,73.8571064527337,-0.7767670530916492,0.7946334704238887,-0.9775161530476324,0.32831368484210055,0.5013289509454396
EFCAB12,286.7537856643938,-0.8483476543531173,0.8679113205790365,-0.9774589111098734,0.32834201011714037,0.5013320644427268
TBX21,115.42378908784809,-0.4856116718341962,0.49695126206258217,-0.9771816854205756,0.3284792133258024,0.5014731915518267
FAM166B,390.2104408432092,-1.0320098894336343,1.0561255668240168,-0.9771658994461205,0.32848702716322203,0.5014731915518267
TIMM13,1309.1955863966004,0.2349963304015697,0.24050379341931047,0.9771003070702561,0.32851949576633127,0.5014826175168458
RP11-193M21.1,42.23493725337867,-0.8715571666936124,0.8921177320386005,-0.9769530807352023,0.3285923812260474,0.5015537330726831
YTHDF3-AS1,29.16729493925678,0.5278656456221288,0.5404150788719058,0.9767781586036174,0.3286789913176838,0.5016457844438913
TNFAIP8L3,304.74648167179674,-0.3180728852866373,0.32566832957077446,-0.9766773628429026,0.32872890556035994,0.501681818584235
DYRK4,540.2866710906131,-0.2639935140461815,0.2703317435831264,-0.9765538835619727,0.3287900594204957,0.5017349986612013
DAG1,6633.519592083349,-0.23123015410835998,0.2367960791554031,-0.9764948597675456,0.32881929391647335,0.5017394650432019
ELAC1,288.2073861280221,-0.2683121141320204,0.27485613120169505,-0.9761911184550854,0.3289697636900917,0.5019289066477943
RAB20,1696.6140745277576,-0.2664689070687669,0.27302564365766496,-0.9759849056628569,0.32907194444493404,0.501974640272127
TRAPPC1,3272.55928328749,0.22848867903163508,0.2341024454055178,0.9760200438566183,0.3290545316215268,0.501974640272127
ADRA2C,87.53184858950742,-0.531047038259572,0.5441215846856894,-0.9759712777546403,0.3290786979510489,0.501974640272127
SKAP2,3243.5032930226844,0.2906140704248745,0.29781530883768775,0.9758197842786586,0.3291537787734091,0.5020095068437332
AKIP1,674.8604883429548,0.1670205255813838,0.1711593404686529,0.9758189364603967,0.329154198987043,0.5020095068437332
GYG1,1957.2890554518428,0.3175842658934382,0.3254825627476085,0.9757335791278781,0.32919650737449974,0.5020338868260402
LINC01132,50.60438996647692,0.4117735063164601,0.42208351223574864,0.9755735402582367,0.3292758420604001,0.5021147245363357
TUBAP2,28.75206675623771,0.5203302379712063,0.533394478357616,0.975507357281545,0.3293086539961482,0.5021246121693748
GUCY1B3,807.4057616182677,-0.36587187952378997,0.37515977442166876,-0.9752428284397051,0.32943982221982027,0.502284458340108
UBQLN2,2374.4942030442985,0.19956700451905668,0.20468058895913077,0.9750167592047767,0.32955194683535205,0.5024021488790953
PINX1,236.76415291784073,0.2665554180592255,0.2733955076899277,0.9749809728459038,0.3295696982291506,0.5024021488790953
OPRK1,18.42937190647462,-0.9240330202234205,0.9478472552225188,-0.9748754507987601,0.32962204477990503,0.5024417869279371
SEMA4A,2056.891669334056,-0.31566194735028275,0.32389967120845414,-0.9745670508789439,0.3297750642655483,0.5026348617975336
NME2,20.768336805934197,0.5618407974169263,0.5765514195275087,0.9744851515192905,0.32981570818568073,0.5026411504840718
KIAA2026,1174.766418868486,-0.29180809722310247,0.2994585056296701,-0.9744525259334974,0.3298319000790771,0.5026411504840718
CMPK1,8108.503514158953,0.25104397867009537,0.2576860190980699,0.9742242887246176,0.32994518730988515,0.5027736187579201
GIT1,2638.8625981814125,0.23112114207180123,0.23733482857351143,0.9738189015954496,0.3301464663285693,0.5030379622161163
FSTL1,10191.391560795279,-0.23268654072297495,0.23896102149519272,-0.9737426600666587,0.3301843299371209,0.5030379622161163
ZHX1,1684.5737681635921,-0.2184438706932576,0.2243405363584202,-0.9737155586730804,0.33019778990056414,0.5030379622161163
EFHC1,1024.754581398729,-0.5255954267987085,0.5398754109794248,-0.9735494821762488,0.3302802798954088,0.5031234423454662
CEP41,559.4761070932825,0.2712315378475304,0.2787152333928812,0.9731493128156306,0.33047909832244315,0.5033861004077659
SPDYE6,15.484783933552725,0.45075692063738987,0.46325826821792887,0.973014302305646,0.3305461938355074,0.5034480920644303
ZFP37,130.84573214850988,0.4750991377226825,0.4883491691567046,0.9728677096821877,0.33061905523631757,0.5034786507080046
HINT1,6442.652141999156,0.3602761502376679,0.37032279218910596,0.9728705816564817,0.33061762766994,0.5034786507080046
FTH1P7,117.38199794676501,-0.20087425691921654,0.20648829476841613,-0.9728118349008793,0.33064682959304287,0.5034807452294222
TAF7,4767.154971405464,0.2785630572327397,0.2864138685727682,0.9725892765627938,0.33075747435456093,0.5036090173151992
ZNF141,258.1216436070751,0.17218130481526012,0.17704794697592569,0.9725122926089207,0.3307957524626316,0.5036270927570295
C4orf27,697.8075897569215,0.2795527053730013,0.28751325966050917,0.972312392489628,0.3308951605630577,0.5036980207724987
FITM2,824.2029683725316,-0.2588793420882033,0.2662380765812593,-0.9723603228075078,0.33087132358925175,0.5036980207724987
FCER2,27.045408013675793,0.5996290450472397,0.6168970702723946,0.9720082554168556,0.33104644160267543,0.5038478760072003
CTC-471J1.2,22.51962867218807,0.35344303971212937,0.3636161372157985,0.9720224256779022,0.33103939216950495,0.5038478760072003
ACRC,31.635147003393847,0.5271466647219595,0.5424547616538011,0.9717799565715465,0.331160029284566,0.5039805361087809
C9orf91,1050.8276958036683,-0.24506452300020212,0.25227528929298243,-0.9714170725440889,0.3313406302722612,0.5041749242502446
RP11-427J23.1,19.919882627808672,-0.7358114625005637,0.7574372928919024,-0.9714486854630948,0.3313248945474279,0.5041749242502446
CENPBD1,223.98843628137288,0.20942787286721334,0.21561800013422186,0.9712912314224453,0.33140327405102726,0.5042300153730508
